icao24,callsign,longitude,latitude,baro_altitude,velocity,on_ground,heading,vertical_rate,squawk,time,type,engineCount,engineType,manufacturer,operator
'39bd22', 'AFR099',2.6,49.0004,0,4.89,'True',329,0, '1756',1550817203,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.6,49.0004,0,4.89,'True',329,0, '1756',1550817203,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.6,49.0004,0,4.89,'True',329,0, '1756',1550817203,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.6,49.0004,0,4.89,'True',329,0, '1756',1550817203,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.6,49.0004,0,4.89,'True',329,0, '1756',1550817203,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.6,49.0004,0,4.89,'True',329,0, '1756',1550817203,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.6,49.0004,0,4.89,'True',329,0, '1756',1550817203,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.6,49.0004,0,4.89,'True',329,0, '1756',1550817203,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.6,49.0004,0,4.89,'True',329,0, '1756',1550817203,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.6,49.0004,0,4.89,'True',329,0, '1756',1550817203,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.6,49.0004,0,4.89,'True',329,0, '1756',1550817203,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.6,49.0004,0,4.89,'True',329,0, '1756',1550817203,'Landplane',4,'Jet','Airbus','AFR'
'39d702', 'FHVYC',2.8888,48.9282,8839.2,232.86,'False',195.11,0, '3355',1550817553,'','','','',''
'39d702', 'FHVYC',2.8888,48.9282,8839.2,232.86,'False',195.11,0, '3355',1550817553,'','','','',''
'39d702', 'FHVYC',2.8888,48.9282,8839.2,232.86,'False',195.11,0, '3355',1550817553,'','','','',''
'39d702', 'FHVYC',2.8888,48.9282,8839.2,232.86,'False',195.11,0, '3355',1550817553,'','','','',''
'39d702', 'FHVYC',2.8888,48.9282,8839.2,132.35,'False',149.65,-9.1, '3355',1550817553,'','','','',''
'39d702', 'FHVYC',2.8888,48.9282,1684.02,132.35,'False',149.65,-9.1, '3355',1550817553,'','','','',''
'3c706a', 'GEC8273',2.7322,48.84,11567.16,231.89,'False',70.16,0, '2361',1550816229,'Landplane',3,'Jet','Mcdonnell Douglas','GEC'
'3c706a', 'GEC8273',2.7904,48.8539,11574.78,231.89,'False',70.16,0, '2361',1550816249,'Landplane',3,'Jet','Mcdonnell Douglas','GEC'
'3c706a', 'GEC8273',2.8195,48.8608,11574.78,231.89,'False',70.16,0, '2361',1550816259,'Landplane',3,'Jet','Mcdonnell Douglas','GEC'
'3c706a', 'GEC8273',2.851,48.8683,11574.78,231.89,'False',70.16,0, '2361',1550816269,'Landplane',3,'Jet','Mcdonnell Douglas','GEC'
'3c706a', 'GEC8273',2.8794,48.875,11567.16,231.89,'False',70.16,0.33, '2361',1550816279,'Landplane',3,'Jet','Mcdonnell Douglas','GEC'
'3c706a', 'GEC8273',2.9115,48.8826,11574.78,231.54,'False',70.4,0.33, '2361',1550816289,'Landplane',3,'Jet','Mcdonnell Douglas','GEC'
'3c706a', 'GEC8273',2.94,48.8893,11574.78,231.54,'False',70.4,0.33, '2361',1550816299,'Landplane',3,'Jet','Mcdonnell Douglas','GEC'
'3c706a', 'GEC8273',2.94,48.8893,11574.78,231.54,'False',70.4,0.33, '2361',1550816299,'Landplane',3,'Jet','Mcdonnell Douglas','GEC'
'3c706a', 'GEC8273',2.9993,48.9031,11574.78,231.37,'False',70.52,0.33, '2361',1550816319,'Landplane',3,'Jet','Mcdonnell Douglas','GEC'
'3c706a', 'GEC8273',3.058,48.9169,11574.78,230.57,'False',70.31,0.33, '2361',1550816339,'Landplane',3,'Jet','Mcdonnell Douglas','GEC'
'3c706a', 'GEC8273',3.0917,48.9248,11574.78,230.4,'False',70.43,0.33, '2361',1550816350,'Landplane',3,'Jet','Mcdonnell Douglas','GEC'
'3c706a', 'GEC8273',3.1201,48.9314,11582.4,230.23,'False',70.55,0.33, '2361',1550816360,'Landplane',3,'Jet','Mcdonnell Douglas','GEC'
'406755', 'EZY26FV',2.0602,48.9634,1981.2,113.79,'False',76.4,-8.78, '1000',1550817669,'Landplane',2,'Jet','Airbus Sas','EZY'
'406755', 'EZY26FV',2.0737,48.9649,1905,114.37,'False',81.72,-8.13, '1000',1550817678,'Landplane',2,'Jet','Airbus Sas','EZY'
'406755', 'EZY26FV',2.0916,48.9663,1813.56,114.93,'False',83.57,-8.45, '1000',1550817690,'Landplane',2,'Jet','Airbus Sas','EZY'
'406755', 'EZY26FV',2.1211,48.9682,1676.4,111.51,'False',85.24,-6.18, '1000',1550817709,'Landplane',2,'Jet','Airbus Sas','EZY'
'406755', 'EZY26FV',2.137,48.9691,1623.06,109.45,'False',85.15,-5.85, '1000',1550817719,'Landplane',2,'Jet','Airbus Sas','EZY'
'406755', 'EZY26FV',2.1514,48.9699,1569.72,104.84,'False',84.93,-4.88, '1000',1550817729,'Landplane',2,'Jet','Airbus Sas','EZY'
'406755', 'EZY26FV',2.1648,48.9707,1531.62,100.23,'False',84.7,-2.28, '1000',1550817739,'Landplane',2,'Jet','Airbus Sas','EZY'
'406755', 'EZY26FV',2.1757,48.9713,1531.62,98.65,'False',84.91,-5.53, '1000',1550817747,'Landplane',2,'Jet','Airbus Sas','EZY'
'406755', 'EZY26FV',2.1923,48.9723,1432.56,98.6,'False',85.21,-6.18, '1000',1550817759,'Landplane',2,'Jet','Airbus Sas','EZY'
'406755', 'EZY26FV',2.2054,48.973,1363.98,98.13,'False',84.89,-6.5, '1000',1550817769,'Landplane',2,'Jet','Airbus Sas','EZY'
'406755', 'EZY26FV',2.2189,48.9738,1303.02,97.07,'False',85.14,-6.5, '1000',1550817780,'Landplane',2,'Jet','Airbus Sas','EZY'
'406755', 'EZY26FV',2.2311,48.9745,1242.06,97.07,'False',85.14,-6.5, '1000',1550817789,'Landplane',2,'Jet','Airbus Sas','EZY'
'406755', 'EZY26FV',2.2551,48.9758,1150.62,89.33,'False',85.04,-4.23, '1000',1550817808,'Landplane',2,'Jet','Airbus Sas','EZY'
'406755', 'EZY26FV',2.2687,48.9766,1104.9,90.36,'False',85.1,-3.58, '1000',1550817819,'Landplane',2,'Jet','Airbus Sas','EZY'
'406755', 'EZY26FV',2.2807,48.9773,1059.18,89.33,'False',85.04,-4.23, '1000',1550817829,'Landplane',2,'Jet','Airbus Sas','EZY'
'406755', 'EZY26FV',2.2919,48.9779,1021.08,88.31,'False',84.99,-4.23, '1000',1550817839,'Landplane',2,'Jet','Airbus Sas','EZY'
'406755', 'EZY26FV',2.3029,48.9785,975.36,86.26,'False',84.87,-4.23, '1000',1550817848,'Landplane',2,'Jet','Airbus Sas','EZY'
'406755', 'EZY26FV',2.3151,48.9792,1013.46,83.14,'False',85.03,-5.2, '1000',1550817859,'Landplane',2,'Jet','Airbus Sas','EZY'
'406755', 'EZY26FV',2.3269,48.9798,868.68,83.14,'False',85.03,-4.88, '1000',1550817869,'Landplane',2,'Jet','Airbus Sas','EZY'
'406755', 'EZY26FV',2.3485,48.9811,777.24,82.63,'False',85,-4.55, '1000',1550817889,'Landplane',2,'Jet','Airbus Sas','EZY'
'406755', 'EZY26FV',2.3607,48.9818,739.14,82.58,'False',85.35,-3.9, '1000',1550817899,'Landplane',2,'Jet','Airbus Sas','EZY'
'406755', 'EZY26FV',2.3723,48.9824,693.42,83.1,'False',85.38,-3.9, '1000',1550817910,'Landplane',2,'Jet','Airbus Sas','EZY'
'406755', 'EZY26FV',2.3842,48.9831,655.32,82.11,'False',84.97,-4.23, '1000',1550817920,'Landplane',2,'Jet','Airbus Sas','EZY'
'406755', 'EZY26FV',2.3946,48.9836,617.22,85.7,'False',85.18,-4.55, '1000',1550817929,'Landplane',2,'Jet','Airbus Sas','EZY'
'406755', 'EZY26FV',2.4062,48.9842,563.88,83.1,'False',85.38,-3.9, '1000',1550817939,'Landplane',2,'Jet','Airbus Sas','EZY'
'406755', 'EZY26FV',2.4175,48.9849,510.54,83.61,'False',85.41,-3.9, '1000',1550817948,'Landplane',2,'Jet','Airbus Sas','EZY'
'406755', 'EZY26FV',2.4302,48.9856,464.82,86.73,'False',85.24,-4.55, '1000',1550817959,'Landplane',2,'Jet','Airbus Sas','EZY'
'4074b5', 'EZY5674',2.5536,49.0071,0,4.12,'True',343,0, '5603',1550816184,None,None,None,'',''
'4074b5', 'EZY5674',2.5536,49.0071,0,4.12,'True',343,0, '5603',1550816184,None,None,None,'',''
'4074b5', 'EZY5674',2.5536,49.0071,0,4.12,'True',343,0, '5603',1550816184,None,None,None,'',''
'4074b5', 'EZY5674',2.5536,49.0071,0,4.12,'True',343,0, '5603',1550816184,None,None,None,'',''
'4074b5', 'EZY5674',2.5536,49.0071,0,4.12,'True',343,0, '5603',1550816184,None,None,None,'',''
'4074b5', 'EZY5674',2.5536,49.0071,0,4.12,'True',343,0, '5603',1550816184,None,None,None,'',''
'4074b5', 'EZY5674',2.5536,49.0071,0,4.12,'True',343,0, '5603',1550816184,None,None,None,'',''
'4074b5', 'EZY5674',2.5536,49.0071,0,4.12,'True',343,0, '5603',1550816184,None,None,None,'',''
'4074b5', 'EZY5674',2.5536,49.0071,0,4.12,'True',343,0, '5603',1550816184,None,None,None,'',''
'4074b5', 'EZY5674',2.5536,49.0071,0,4.12,'True',343,0, '5603',1550816184,None,None,None,'',''
'4074b5', 'EZY5674',2.5536,49.0071,0,4.12,'True',343,0, '5603',1550816184,None,None,None,'',''
'4074b5', 'EZY5674',2.5536,49.0071,0,4.12,'True',343,0, '5603',1550816184,None,None,None,'',''
'4074b5', 'EZY5674',2.5536,49.0071,0,4.12,'True',343,0, '5603',1550816184,None,None,None,'',''
'4074b5', 'EZY5674',2.5536,49.0071,0,4.12,'True',343,0, '5603',1550816184,None,None,None,'',''
'4074b5', 'EZY5674',2.5536,49.0071,0,4.12,'True',343,0, '5603',1550816184,None,None,None,'',''
'4074b5', 'EZY5674',2.5536,49.0071,0,4.12,'True',343,0, '5603',1550816184,None,None,None,'',''
'4074b5', 'EZY5674',2.5536,49.0071,0,4.12,'True',343,0, '5603',1550816184,None,None,None,'',''
'4074b5', 'EZY5674',2.5536,49.0071,0,4.12,'True',343,0, '5603',1550816184,None,None,None,'',''
'4074b5', 'EZY5674',2.5536,49.0071,0,4.12,'True',343,0, '5603',1550816184,None,None,None,'',''
'4074b5', 'EZY5674',2.5536,49.0071,0,4.12,'True',343,0, '5603',1550816184,None,None,None,'',''
'4074b5', 'EZY5674',2.5536,49.0071,0,4.12,'True',343,0, '5603',1550816184,None,None,None,'',''
'4074b5', 'EZY5674',2.5536,49.0071,0,4.12,'True',343,0, '5603',1550816184,None,None,None,'',''
'4074b5', 'EZY5674',2.5536,49.0071,0,4.12,'True',343,0, '5603',1550816184,None,None,None,'',''
'4074b5', 'EZY5674',2.5536,49.0071,0,4.12,'True',343,0, '5603',1550816184,None,None,None,'',''
'4074b5', 'EZY5674',2.8822,49.0395,3185.16,144.92,'False',85.93,15.61, '5603',1550817081,None,None,None,'',''
'4074b5', 'EZY5674',2.8822,49.0395,3185.16,144.92,'False',85.93,15.61, '5603',1550817081,None,None,None,'',''
'4074b5', 'EZY5674',2.8822,49.0395,3185.16,144.92,'False',85.93,15.61, '5603',1550817081,None,None,None,'',''
'407535', 'BAW365',2.9979,48.8246,11574.78,219.82,'False',331.64,-0.33, '6750',1550816489,'','','','',''
'407535', 'BAW365',2.9839,48.8417,11574.78,219.82,'False',331.64,0, '6750',1550816499,'','','','',''
'407535', 'BAW365',2.9573,48.8744,11574.78,219.37,'False',331.57,0, '6750',1550816519,'','','','',''
'407535', 'BAW365',2.9417,48.8934,11582.4,219.37,'False',331.57,0, '6750',1550816529,'','','','',''
'407535', 'BAW365',2.9268,48.9115,11582.4,219.37,'False',331.57,0, '6750',1550816539,'','','','',''
'407535', 'BAW365',2.9118,48.9297,11582.4,218.92,'False',331.51,0.33, '6750',1550816550,'','','','',''
'407535', 'BAW365',2.8986,48.9457,11582.4,219.61,'False',331.45,0, '6750',1550816559,'','','','',''
'407535', 'BAW365',2.8843,48.9629,11582.4,219.61,'False',331.45,0.33, '6750',1550816569,'','','','',''
'407535', 'BAW365',2.8843,48.9629,11582.4,219.61,'False',331.45,0.33, '6750',1550816569,'','','','',''
'407535', 'BAW365',2.8667,48.9845,11582.4,219.37,'False',331.57,0, '6750',1550816583,'','','','',''
'407535', 'BAW365',2.8559,48.9975,11582.4,219.37,'False',331.57,0, '6750',1550816597,'','','','',''
'407535', 'BAW365',2.836,49.0216,11582.4,219.16,'False',331.39,0, '6750',1550816619,'','','','',''
'407535', 'BAW365',2.836,49.0216,11582.4,219.16,'False',331.39,0, '6750',1550816619,'','','','',''
'407535', 'BAW365',2.8223,49.038,11582.4,219.16,'False',331.39,0, '6750',1550816632,'','','','',''
'407535', 'BAW365',2.8223,49.038,11582.4,219.16,'False',331.39,0, '6750',1550816632,'','','','',''
'407535', 'BAW365',2.8129,49.0494,11582.4,219.16,'False',331.39,0.33, '6750',1550816645,'','','','',''
'407535', 'BAW365',2.8065,49.0571,11582.4,219.16,'False',331.39,0, '6750',1550816666,'','','','',''
'407535', 'BAW365',2.8065,49.0571,11582.4,219.16,'False',331.39,0, '6750',1550816666,'','','','',''
'407535', 'BAW365',2.8065,49.0571,11582.4,219.16,'False',331.39,0, '6750',1550816666,'','','','',''
'407535', 'BAW365',2.8065,49.0571,11582.4,219.16,'False',331.39,0, '6750',1550816666,'','','','',''
'407535', 'BAW365',2.8065,49.0571,11582.4,219.16,'False',331.39,0, '6750',1550816666,'','','','',''
'407535', 'BAW365',2.8065,49.0571,11582.4,219.16,'False',331.39,0, '6750',1550816666,'','','','',''
'407535', 'BAW365',2.7783,49.091,11582.4,219.86,'False',331.34,-0.33, '6750',1550816724,'','','','',''
'407535', 'BAW365',2.7783,49.091,11582.4,219.86,'False',331.34,-0.33, '6750',1550816724,'','','','',''
'407535', 'BAW365',2.7783,49.091,11582.4,219.86,'False',331.34,-0.33, '6750',1550816724,'','','','',''
'407535', 'BAW365',2.7783,49.091,11582.4,219.86,'False',331.34,-0.33, '6750',1550816724,'','','','',''
'407535', 'BAW365',2.7631,49.1095,11574.78,218.92,'False',331.51,-0.33, '6750',1550816777,'','','','',''
'407535', 'BAW365',2.7631,49.1095,11574.78,218.92,'False',331.51,-0.33, '6750',1550816777,'','','','',''
'407535', 'BAW365',2.7631,49.1095,11574.78,218.92,'False',331.51,-0.33, '6750',1550816777,'','','','',''
'407535', 'BAW365',2.7631,49.1095,11574.78,218.92,'False',331.51,-0.33, '6750',1550816777,'','','','',''
'407535', 'BAW365',2.7631,49.1095,11574.78,218.92,'False',331.51,-0.33, '6750',1550816777,'','','','',''
'407535', 'BAW365',2.7631,49.1095,11574.78,218.92,'False',331.51,-0.33, '6750',1550816777,'','','','',''
'407535', 'BAW365',2.7631,49.1095,11574.78,218.92,'False',331.51,-0.33, '6750',1550816777,'','','','',''
'407535', 'BAW365',2.7631,49.1095,11574.78,218.92,'False',331.51,-0.33, '6750',1550816777,'','','','',''
'407535', 'BAW365',2.7631,49.1095,11574.78,218.92,'False',331.51,-0.33, '6750',1550816777,'','','','',''
'407535', 'BAW365',2.7631,49.1095,11574.78,218.92,'False',331.51,-0.33, '6750',1550816777,'','','','',''
'407535', 'BAW365',2.7631,49.1095,11574.78,218.92,'False',331.51,-0.33, '6750',1550816777,'','','','',''
'407535', 'BAW365',2.7631,49.1095,11574.78,218.92,'False',331.51,-0.33, '6750',1550816777,'','','','',''
'407535', 'BAW365',2.7631,49.1095,11574.78,218.92,'False',331.51,-0.33, '6750',1550816777,'','','','',''
'407680', '',2.4698,48.9648,121.92,89.07,'False',92.32,11.38, '5620',1550817960,'','','','',''
'4400b9', 'EZY865X',2.579,48.9971,-60.96,76.35,'False',85.75,5.53, '1000',1550816229,None,None,None,'',''
'4400b9', 'EZY865X',2.5964,48.9979,182.88,74.3,'False',85.63,15.28, '1000',1550816249,None,None,None,'',''
'4400b9', 'EZY865X',2.6044,48.9983,304.8,73.75,'False',86,13.66, '1000',1550816259,None,None,None,'',''
'4400b9', 'EZY865X',2.6142,48.9987,411.48,76.82,'False',86.16,12.35, '1000',1550816269,None,None,None,'',''
'4400b9', 'EZY865X',2.6215,48.999,502.92,77.85,'False',86.21,13.33, '1000',1550816278,None,None,None,'',''
'4400b9', 'EZY865X',2.6297,48.9994,624.84,77.89,'False',85.83,13.98, '1000',1550816289,None,None,None,'',''
'4400b9', 'EZY865X',2.6388,48.9998,731.52,77.31,'False',86.57,14.31, '1000',1550816298,None,None,None,'',''
'4400b9', 'EZY865X',2.6388,48.9998,731.52,77.31,'False',86.57,14.31, '1000',1550816298,None,None,None,'',''
'4400b9', 'EZY865X',2.6506,49.0002,883.92,77.82,'False',86.59,12.03, '1000',1550816319,None,None,None,'',''
'4400b9', 'EZY865X',2.6699,49.0011,1013.46,89.18,'False',86.36,6.5, '1000',1550816339,None,None,None,'',''
'4400b9', 'EZY865X',2.6814,49.0016,1074.42,96.43,'False',86.02,6.83, '1000',1550816350,None,None,None,'',''
'4400b9', 'EZY865X',2.6936,49.0022,1127.76,104.2,'False',85.75,6.5, '1000',1550816359,None,None,None,'',''
'4400b9', 'EZY865X',2.7069,49.0029,1196.34,113.04,'False',85.3,7.8, '1000',1550816369,None,None,None,'',''
'4400b9', 'EZY865X',2.7206,49.0037,1264.92,120.31,'False',85.09,9.75, '1000',1550816379,None,None,None,'',''
'4400b9', 'EZY865X',2.734,49.0045,1371.6,125.01,'False',84.81,14.96, '1000',1550816389,None,None,None,'',''
'4400b9', 'EZY865X',2.7489,49.0053,1524,126.55,'False',84.87,21.13, '1000',1550816399,None,None,None,'',''
'4400b9', 'EZY865X',2.7621,49.0061,1699.26,124.45,'False',85.02,24.38, '1000',1550816409,None,None,None,'',''
'4400b9', 'EZY865X',2.7693,49.0063,1813.56,123.54,'False',88.09,23.08, '1000',1550816425,None,None,None,'',''
'4400b9', 'EZY865X',2.7883,49.0038,2065.02,122.17,'False',108.66,21.46, '1000',1550816439,None,None,None,'',''
'4400b9', 'EZY865X',2.7987,48.9997,2232.66,121.92,'False',127.11,20.81, '1000',1550816448,None,None,None,'',''
'4400b9', 'EZY865X',2.8092,48.9921,2407.92,122.93,'False',141.12,18.53, '1000',1550816460,None,None,None,'',''
'4400b9', 'EZY865X',2.8147,48.9848,2522.22,127.15,'False',157.9,13, '1000',1550816469,None,None,None,'',''
'4400b9', 'EZY865X',2.8182,48.9763,2606.04,132.08,'False',167.86,9.43, '1000',1550816478,None,None,None,'',''
'4400b9', 'EZY865X',2.8191,48.965,2682.24,139.99,'False',181.68,7.15, '1000',1550816488,None,None,None,'',''
'4400b9', 'EZY865X',2.816,48.955,2735.58,146.94,'False',197.1,7.8, '1000',1550816499,None,None,None,'',''
'4400b9', 'EZY865X',2.8034,48.9418,2857.5,154.68,'False',220.68,13, '1000',1550816519,None,None,None,'',''
'4400b9', 'EZY865X',2.7909,48.9342,2979.42,156.46,'False',229.13,16.58, '1000',1550816529,None,None,None,'',''
'4400b9', 'EZY865X',2.7753,48.926,3131.82,157.16,'False',230.58,16.26, '1000',1550816539,None,None,None,'',''
'4400b9', 'EZY865X',2.762,48.9193,3215.64,162.36,'False',232.98,8.13, '1000',1550816549,None,None,None,'',''
'4400b9', 'EZY865X',2.7455,48.9113,3268.98,169.37,'False',233.9,5.53, '1000',1550816559,None,None,None,'',''
'4400b9', 'EZY865X',2.7302,48.9039,3322.32,175.65,'False',233.94,8.78, '1000',1550816568,None,None,None,'',''
'4400b9', 'EZY865X',2.7302,48.9039,3322.32,175.65,'False',233.94,8.78, '1000',1550816568,None,None,None,'',''
'4400b9', 'EZY865X',2.7119,48.8951,3421.38,179.24,'False',233.76,12.03, '1000',1550816582,None,None,None,'',''
'4400b9', 'EZY865X',2.7119,48.8951,3421.38,179.24,'False',233.76,12.03, '1000',1550816582,None,None,None,'',''
'440191', 'EZY45RH',2.5581,48.9976,0,0,'True',174,0, '1000',1550816218,'','','','',''
'440191', 'EZY45RH',2.5581,48.9976,0,0,'True',174,0, '1000',1550816249,'','','','',''
'440191', 'EZY45RH',2.5581,48.9976,0,0,'True',174,0, '1000',1550816249,'','','','',''
'440191', 'EZY45RH',2.5581,48.9976,0,0,'True',174,0, '1000',1550816266,'','','','',''
'440191', 'EZY45RH',2.5581,48.9976,0,0,'True',174,0, '1000',1550816272,'','','','',''
'440191', 'EZY45RH',2.5581,48.9976,0,0,'True',174,0, '1000',1550816272,'','','','',''
'440191', 'EZY45RH',2.5581,48.9976,0,0,'True',174,0, '1000',1550816291,'','','','',''
'440191', 'EZY45RH',2.5581,48.9976,0,0,'True',174,0, '1000',1550816291,'','','','',''
'440191', 'EZY45RH',2.5581,48.9976,0,0,'True',174,0, '1000',1550816291,'','','','',''
'440191', 'EZY45RH',2.5581,48.9976,0,0,'True',174,0, '1000',1550816327,'','','','',''
'440191', 'EZY45RH',2.5581,48.9976,0,0,'True',174,0, '1000',1550816346,'','','','',''
'440191', 'EZY45RH',2.5581,48.9976,0,0,'True',174,0, '1000',1550816346,'','','','',''
'440191', 'EZY45RH',2.5581,48.9976,0,0,'True',174,0, '1000',1550816368,'','','','',''
'440191', 'EZY45RH',2.5581,48.9976,0,0,'True',174,0, '1000',1550816373,'','','','',''
'440191', 'EZY45RH',2.5581,48.9976,0,0,'True',174,0, '1000',1550816373,'','','','',''
'440191', 'EZY45RH',2.5581,48.9976,0,0,'True',174,0, '1000',1550816373,'','','','',''
'440191', 'EZY45RH',2.5581,48.9976,0,0,'True',174,0, '1000',1550816405,'','','','',''
'440191', 'EZY45RH',2.5581,48.9976,0,0,'True',174,0, '1000',1550816405,'','','','',''
'440191', 'EZY45RH',2.5581,48.9976,0,0,'True',174,0, '1000',1550816405,'','','','',''
'440191', 'EZY45RH',2.5581,48.9976,0,0,'True',174,0, '1000',1550816405,'','','','',''
'440191', 'EZY45RH',2.5581,48.9974,0,2.06,'True',174,0, '1000',1550816456,'','','','',''
'440191', 'EZY45RH',2.5581,48.9971,0,4.12,'True',174,0, '1000',1550816469,'','','','',''
'440191', 'EZY45RH',2.5582,48.9968,0,5.14,'True',174,0, '1000',1550816478,'','','','',''
'440191', 'EZY45RH',2.5582,48.9962,0,5.92,'True',174,0, '1000',1550816489,'','','','',''
'440191', 'EZY45RH',2.5583,48.996,0,2.83,'True',168,0, '1000',1550816499,'','','','',''
'440191', 'EZY45RH',2.5587,48.996,0,2.83,'True',92,0, '1000',1550816518,'','','','',''
'440191', 'EZY45RH',2.5587,48.996,-68.58,0,'True',84,0, '1000',1550816524,'','','','',''
'440191', 'EZY45RH',2.5587,48.996,0,0,'True',84,0, '1000',1550816539,'','','','',''
'440191', 'EZY45RH',2.5587,48.996,0,0,'True',84,0, '1000',1550816544,'','','','',''
'440191', 'EZY45RH',2.5587,48.996,0,0,'True',84,0, '1000',1550816544,'','','','',''
'440191', 'EZY45RH',2.5587,48.996,0,0,'True',84,0, '1000',1550816565,'','','','',''
'440191', 'EZY45RH',2.5587,48.996,0,0,'True',84,0, '1000',1550816565,'','','','',''
'440191', 'EZY45RH',2.5587,48.996,-68.58,0,'True',84,0, '1000',1550816565,'','','','',''
'440191', 'EZY45RH',2.5587,48.996,-68.58,0,'True',84,0, '1000',1550816565,'','','','',''
'440191', 'EZY45RH',2.5587,48.996,0,0,'True',84,0, '1000',1550816597,'','','','',''
'440191', 'EZY45RH',2.5587,48.996,0,0,'True',84,0, '1000',1550816597,'','','','',''
'44cdcd', 'BEL8VJ',2.1805,49.0056,1097.28,143.89,'False',247.29,-0.33, '1000',1550817331,None,None,None,'',''
'44cdcd', 'BEL8VJ',2.1805,49.0056,1097.28,143.89,'False',247.29,-0.33, '1000',1550817331,None,None,None,'',''
'44cdcd', 'BEL8VJ',2.1805,49.0056,1097.28,143.89,'False',247.29,-0.33, '1000',1550817331,None,None,None,'',''
'44cdcd', 'BEL8VJ',2.1805,49.0056,1097.28,143.89,'False',247.29,-0.33, '1000',1550817331,None,None,None,'',''
'44cdcd', 'BEL8VJ',2.1805,49.0056,1097.28,143.89,'False',247.29,-0.33, '1000',1550817331,None,None,None,'',''
'44cdcd', 'BEL8VJ',2.1805,49.0056,1097.28,143.89,'False',247.29,-0.33, '1000',1550817331,None,None,None,'',''
'44cdcd', 'BEL8VJ',2.1805,49.0056,1097.28,143.89,'False',247.29,-0.33, '1000',1550817331,None,None,None,'',''
'44cdcd', 'BEL8VJ',2.1805,49.0056,1097.28,143.89,'False',247.29,-0.33, '1000',1550817331,None,None,None,'',''
'44cdcd', 'BEL8VJ',2.1805,49.0056,1097.28,143.89,'False',247.29,-0.33, '1000',1550817331,None,None,None,'',''
'44cdcd', 'BEL8VJ',2.1805,49.0056,1097.28,143.89,'False',247.29,-0.33, '1000',1550817331,None,None,None,'',''
'44cdcd', 'BEL8VJ',2.1805,49.0056,1097.28,143.89,'False',247.29,-0.33, '1000',1550817331,None,None,None,'',''
'44cdcd', 'BEL8VJ',2.1805,49.0056,1097.28,143.89,'False',247.29,-0.33, '1000',1550817331,None,None,None,'',''
'44cdcd', '',2.4798,49.0223,137.16,68.61,'False',85.7,-3.58, '1000',1550817590,None,None,None,'',''
'44cdcd', 'BEL8VJ',2.4888,49.0228,99.06,68.1,'False',85.67,-3.9, '1000',1550817600,None,None,None,'',''
'44cdcd', 'BEL8VJ',2.5021,49.0235,30.48,67.59,'False',85.63,-3.58, '1000',1550817614,None,None,None,'',''
'44cdcd', 'BEL8VJ',2.5143,49.0242,0,67.59,'False',85.63,-3.25, '1000',1550817627,None,None,None,'',''
'44cdcd', 'BEL8VJ',2.5228,49.0246,-38.1,67.63,'False',85.2,-3.9, '1000',1550817636,None,None,None,'',''
'44cdcd', 'BEL8VJ',2.5228,49.0246,-68.58,67.63,'True',85.2,-3.9, '1000',1550817636,None,None,None,'',''
'44cdcd', 'BEL8VJ',2.5228,49.0246,4655.82,67.63,'False',85.2,-3.9, '1000',1550817636,None,None,None,'',''
'44cdcd', 'BEL8VJ',2.5228,49.0246,4655.82,67.63,'False',85.2,-3.9, '1000',1550817636,None,None,None,'',''
'44cdcd', 'BEL8VJ',2.5228,49.0246,4655.82,67.63,'False',85.2,-3.9, '1000',1550817636,None,None,None,'',''
'44cdcd', 'BEL8VJ',2.5228,49.0246,4655.82,67.63,'False',85.2,-3.9, '1000',1550817636,None,None,None,'',''
